	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_sequence_id	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
3304	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KF629127.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	96.22	GMGC10.145_971_181.DDL			1	1032					+		100.0								
3305	GMGC10.95nr_block_0282	Vancomycin	"Vancomycin B-type resistance protein VanB""|KF629426.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.31	GMGC10.146_110_323.DDL			1	1041					+		100.0								
3306	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KU886209.1|human_saliva|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.55	GMGC10.147_534_392.DDL			1	1035					+		100.0								
3307	GMGC10.95nr_block_0282	Extended-spectrum	"Extended-spectrum beta-lactamase PER-1""|GQ343035.1|human saliva|AMX"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.82	GMGC10.151_494_317.UNKNOWN			215	1038					+		93.42								
3308	GMGC10.95nr_block_0282	Extended-spectrum	"Extended-spectrum beta-lactamase PER-1""|KJ693149.1|grassland soil|CAZ"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.33	GMGC10.151_699_295.UNKNOWN			94	985					+		86.65								
3309	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629882.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.69	GMGC10.176_327_449.DDL			2	1041					+		99.9								
3310	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627223.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.06	GMGC10.178_500_279.DDL			1	1030					+		97.72								
3311	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX128242.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.91	GMGC10.178_569_604.DDL			1	1029					+		97.72								
3312	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX125853.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.25	GMGC10.178_625_177.DDL			1	963					+		92.24								
3313	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KF628325.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.7	GMGC10.178_680_202.DDL			1	1035					+		100.0								
3314	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629074.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.13	GMGC10.178_693_244.DDL			1	1035					+		100.0								
3315	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX125853.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.98	GMGC10.178_943_076.DDL			1	977					+		93.58								
3316	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629470.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	87.45	GMGC10.179_225_146.DDL			1	1028					+		99.32								
3317	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF627073.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	96.74	GMGC10.179_259_492.DDL			631	1029					+		100.0								
3318	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629380.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.62	GMGC10.181_572_946.DDL			1	1047					+		100.0								
3319	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629211.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.7	GMGC10.182_902_453.DDL			1	1041					+		100.0								
3320	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KF628834.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.42	GMGC10.182_911_614.DDL			1	1044					+		100.0								
3321	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629882.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.08	GMGC10.183_696_297.DDL			1	1041					+		100.0								
3322	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF628502.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.95	GMGC10.185_299_817.DDL			1	1035					+		100.0								
3323	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627270.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	94.9	GMGC10.186_091_997.DDL			1	1040					+		99.9								
3324	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628607.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.97	GMGC10.186_210_026.DDL			1	1032					+		100.0								
3325	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627579.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.21	GMGC10.187_682_507.DDL			1	1026					+		99.42								
3326	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629307.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.32	GMGC10.189_141_008.DDL			1	1016					+		99.03								
3327	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KF629127.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.18	GMGC10.199_319_447.DDL			1	1032					+		100.0								
3328	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628888.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.32	GMGC10.199_887_863.DDL			1	1041					+		99.71								
3329	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF630210.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.42	GMGC10.202_833_108.DDL			1	1047					+		100.0								
3330	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF629216.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.14	GMGC10.203_031_520.DDL			1	1047					+		98.31								
3331	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF630024.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.98	GMGC10.203_064_069.DDL			1	1014					+		95.71								
3332	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF629472.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.61	GMGC10.203_312_260.DDL			1	1038					+		98.02								
3333	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629132.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.46	GMGC10.203_510_380.DDL			1	1036					+		99.52								
3334	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF628295.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	93.18	GMGC10.203_960_304.DDL			1	1041					+		94.81								
3335	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KF628325.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.74	GMGC10.205_161_959.DDL			1	1035					+		99.71								
3336	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF628441.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.14	GMGC10.205_577_371.DDL			1	1041					+		99.14								
3337	GMGC10.95nr_block_0282	Vancomycin	"Vancomycin C-type resistance protein VanC""|KF629096.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.9	GMGC10.205_748_744.DDL			1	1032					+		97.18								
3338	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627223.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	86.1	GMGC10.205_960_073.DDL			1	1029					+		97.72								
3339	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|GQ343099.1|human fecal matter|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	100.0	GMGC10.206_070_606.DDL			13	1032					+		100.0								
3340	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629380.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	96.43	GMGC10.206_868_263.DDL			1	1035					+		98.85								
3341	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KF629057.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.07	GMGC10.207_204_352.DDL			1	1038					+		98.58								
3342	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629211.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	96.89	GMGC10.208_417_064.DDL			211	1044					+		80.02								
3343	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628589.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.17	GMGC10.210_603_906.DDL			1	1025					+		99.32								
3344	GMGC10.95nr_block_0282	Vancomycin	"Vancomycin B-type resistance protein VanB""|KF629426.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.91	GMGC10.210_613_813.DDL			1	987					+		94.62								
3345	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KF629057.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.16	GMGC10.211_194_557.DDL			1	1022					+		96.96								
3346	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KF629127.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.77	GMGC10.211_343_143.DDL			1	1032					+		100.0								
3347	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629882.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.6	GMGC10.211_763_678.DDL			1	1041					+		100.0								
3348	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627971.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.95	GMGC10.211_979_470.DDL			1	1047					+		99.71								
3349	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628664.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.89	GMGC10.247_751_412.DDL			151	1032					+		100.0								
3350	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KF629835.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.83	GMGC10.265_185_701.DDL			1	1035					+		100.0								
3351	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627270.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.58	GMGC10.265_212_803.DDL			1	1040					+		99.9								
3352	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629181.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.47	GMGC10.265_923_532.DDL			1	1032					+		99.52								
3353	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629470.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.15	GMGC10.268_542_972.DDL			1	1029					+		99.42								
3354	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629777.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.86	GMGC10.268_599_256.DDL			1	1041					+		99.9								
3355	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KF629023.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.62	GMGC10.268_664_331.DDL			1	1034					+		99.9								
3356	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KF627881.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.35	GMGC10.270_002_682.DDL			1	1031					+		99.9								
3357	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629882.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.42	GMGC10.270_050_693.DDL			1	1041					+		100.0								
3358	GMGC10.95nr_block_0282	Extended-spectrum	"Extended-spectrum beta-lactamase PER-1""|GQ343044.1|human fecal matter|CAR"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	94.06	GMGC10.288_000_481.UNKNOWN			139	1029					+		92.6								
3359	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KX128818.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	92.51	GMGC10.292_347_249.DDL			1	1041					+		94.55								
3360	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629201.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.04	GMGC10.293_314_482.DDL			1	1038					+		99.14								
3361	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF626759.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.5	GMGC10.298_278_799.DDL			1	1041					+		95.86								
3362	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KX128818.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	93.3	GMGC10.301_596_602.DDL			7	1047					+		94.46								
3363	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629908.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.58	GMGC10.305_219_908.DDL			79	1028					+		98.65								
3364	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX125541.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	96.37	GMGC10.306_212_453.DDL			1	1047					+		93.57								
3365	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KF627867.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	95.65	GMGC10.307_370_735.DDL			133	1029					+		97.39								
3366	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627646.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.52	GMGC10.308_367_329.DDL			1	1047					+		100.0								
3367	GMGC10.95nr_block_0282	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF628417.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.74	GMGC10.310_922_635.DDL			1	1037					+		94.7								
3368	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628006.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.97	GMGC10.000_003_916.DDL			1	1054					+		99.53								
3369	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX127173.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.75	GMGC10.000_004_264.DDL			1	932					+		99.89								
3370	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX125744.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.24	GMGC10.000_191_023.DDL			64	1059					+		99.9								
3371	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629618.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	87.59	GMGC10.000_234_148.DDL			1	1056					+		100.0								
3372	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628006.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.93	GMGC10.000_285_924.DDL			1	1052					+		99.15								
3373	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX127225.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	87.18	GMGC10.000_507_290.DDL			1	1053					+		100.0								
3374	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX127173.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.57	GMGC10.000_764_548.DDL			1	932					+		99.89								
3375	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629618.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	86.84	GMGC10.001_163_194.DDL			1	1056					+		100.0								
3376	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX127225.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.13	GMGC10.001_459_494.DDL			1	1053					+		100.0								
3377	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KX125732.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	88.75	GMGC10.001_589_018.DDL			583	1071					+		100.0								
3378	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX127173.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	85.96	GMGC10.001_735_830.DDL			1	932					+		99.89								
3379	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629161.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.72	GMGC10.046_736_088.DDL			1	1062					+		100.0								
3380	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629171.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	93.6	GMGC10.047_051_987.DDL			1	1062					+		100.0								
3381	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX125165.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.22	GMGC10.047_118_931.DDL			1	1053					+		100.0								
3382	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|JN086166.1|human fecal matter|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	93.62	GMGC10.047_380_908.DDL			1	1047					+		98.77								
3383	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|JN086166.1|human fecal matter|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.73	GMGC10.047_384_899.DDL			10	1065					+		100.0								
3384	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|JN086161.1|human fecal matter|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.05	GMGC10.047_735_268.DDL			1	1056					+		100.0								
3385	GMGC10.95nr_block_0283	Extended-spectrum	"Extended-spectrum beta-lactamase PER-1""|KU544881.1|feces|CAZ"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	94.15	GMGC10.047_917_492.UNKNOWN			160	1048					+		99.78								
3386	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627294.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	86.5	GMGC10.047_951_896.DDL			1	1030					+		97.82								
3387	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX125764.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.64	GMGC10.047_963_910.DDL			109	1065					+		100.0								
3388	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627973.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.61	GMGC10.047_969_878.DDL			22	1056					+		100.0								
3389	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KX125161.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	95.52	GMGC10.048_678_325.DDL			1	1071					+		100.0								
3390	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX125764.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	84.95	GMGC10.048_845_598.DDL			109	1065					+		100.0								
3391	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX128226.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	93.81	GMGC10.049_113_584.DDL			1	1050					+		100.0								
3392	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX127213.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	81.69	GMGC10.049_487_006.DDL			1	1043					+		99.33								
3393	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX127173.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	87.25	GMGC10.049_591_518.DDL			1	932					+		99.89								
3394	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|JN086166.1|human fecal matter|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.72	GMGC10.049_626_863.DDL			1	1056					+		100.0								
3395	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX128041.1|newborn_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.34	GMGC10.049_742_072.DDL			1	1056					+		100.0								
3396	GMGC10.95nr_block_0283	Vancomycin	"Vancomycin B-type resistance protein VanB""|KF629360.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.05	GMGC10.049_879_978.DDL			16	1059					+		99.15								
3397	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF627797.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	83.83	GMGC10.050_150_481.DDL			13	1044					+		99.04								
3398	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628442.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	91.87	GMGC10.050_420_877.DDL			1	1056					+		99.81								
3399	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KX125154.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	89.75	GMGC10.051_391_031.DDL			1	1062					+		99.91								
3400	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF628992.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.01	GMGC10.051_619_652.DDL			1	1053					+		100.0								
3401	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF629836.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	97.62	GMGC10.051_653_247.DDL			1	1050					+		100.0								
3402	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase A""|KF629723.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	80.97	GMGC10.052_262_045.DDL			1	1056					+		80.37								
3403	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase B""|KX125161.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.07	GMGC10.052_452_182.DDL			1	1071					+		100.0								
3404	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629056.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	99.53	GMGC10.052_574_776.DDL			1	1053					+		100.0								
3405	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|GQ343118.1|human fecal matter|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	82.81	GMGC10.052_850_319.DDL			1	1059					+		100.0								
3406	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KX125165.1|human_gut|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	90.88	GMGC10.053_200_813.DDL			1	1053					+		100.0								
3407	GMGC10.95nr_block_0283	D-alanine--D-alanine	"D-alanine--D-alanine ligase""|KF629045.1|pediatric_fecal_sample|CYC"	resfinderfg	2021-Oct-18		abricate	abricate 1.0.1	98.2	GMGC10.054_606_433.DDL			1	1053					+		100.0								
