	Unnamed: 0	Original ID	Gene Name in CARD	ARO	Database
2460	2460	blaPER-4_1_EU748544	PER-4	3002366.0	resfinder
2461	2461	blaSHV-189_1_KP050494	SHV-189	3003156.0	resfinder
2462	2462	blaOXA-493_1_KU739135	OXA-493	3005726.0	resfinder
2463	2463	blaOKP-B-18_1_AM850920	OKP-B-18	3002451.0	resfinder
2464	2464	qnrB32_1_JN173054	QnrB32	3002747.0	resfinder
2465	2465	blaACC-1c_1_AF180959	ACC-1c	3006230.0	resfinder
2466	2466	blaSME-1_1_Z28968	SME-1	3002379.0	resfinder
2467	2467	mcr-9_1_NZ_NAAN01000063.1	MCR-9.1	3004684.0	resfinder
2468	2468	sgm_1_M87057	sgm	3000862.0	resfinder
2469	2469	blaCTX-M-35_1_AB176532	CTX-M-35	3001897.0	resfinder
2470	2470	blaOXA-168_1_HM488989	OXA-168	3001468.0	resfinder
2471	2471	tet(53)_1_KR857687	tet(53)	3004589.0	resfinder
2472	2472	blaOXA-250_1_HE963771	OXA-250	3001675.0	resfinder
2473	2473	blaCTX-M-138_1_KF526119	CTX-M-138	3001996.0	resfinder
2474	2474	blaOXA-24_1_AJ239129	OXA-24	3001419.0	resfinder
2475	2475	blaTEM-53_1_AF104441	TEM-53	3000922.0	resfinder
2476	2476	blaCTX-M-218_1_MH243358	CTX-M-218	3005641.0	resfinder
2477	2477	blaOXA-61_1_AY587956	OXA-61	3001773.0	resfinder
2478	2478	aac(2')-Ie_1_NC011896	AAC(2')-Ie	3002527.0	resfinder
2479	2479	tet(O)_3_Y07780	tetO	3000190.0	resfinder
2480	2480	ARR-6_2_FM897214	arr-3	3002848.0	resfinder
2481	2481	blaTEM-32_1_CXLQ01000061	TEM-32	3000902.0	resfinder
2482	2482	blaGES-12_1_FN554543	GES-12	3002341.0	resfinder
2483	2483	ant(2'')-Ia_14_DQ266447	ANT(2'')-Ia	3000230.0	resfinder
2484	2484	blaOXA-446_1_KR061495	OXA-446	3003602.0	resfinder
2485	2485	cphA5_1_AY227051	cphA5	3003101.0	resfinder
2486	2486	blaCTX-M-176_1_KT997888	CTX-M-176	3005599.0	resfinder
2487	2487	aac(3)-IId_1_EU022314	AAC(3)-IId	3004623.0	resfinder
2488	2488	blaB-11_1_AY348326	BlaB-11	3005524.0	resfinder
2489	2489	blaOXA-547_1_KY684124	OXA-547	3005771.0	resfinder
2490	2490	blaOXA-158_1_KP771986	OXA-158	3001463.0	resfinder
2491	2491	erm(32)_1_AJ009971	erm(32)	3004592.0	resfinder
2492	2492	blaSHV-27_1_AF293345	SHV-27	3001085.0	resfinder
2493	2493	blaGES-21_1_JQ772478	GES-21	3002350.0	resfinder
2494	2494	qnrS12_1_MKQI01000097	QnrS12	3004625.0	resfinder
2495	2495	blaTEM-219_1_KM114268	TEM-219	3003157.0	resfinder
2496	2496	blaTEM-230_1_MG821377	TEM-230	3005261.0	resfinder
2497	2497	blaOKP-B-9_1_AM051159	OKP-B-9	3002442.0	resfinder
2498	2498	blaCTX-M-58_1_EF210159	CTX-M-58	3001919.0	resfinder
2499	2499	catB1_1_M58472	Agrobacterium fabrum chloramphenicol acetyltransferase	3004451.0	resfinder
2500	2500	optrA_5_KT862783	optrA	3003746.0	resfinder
2501	2501	sul1_5_EU780013	sul1	3000410.0	resfinder
2502	2502	erm(D)_3_M77505	ErmD	3000495.0	resfinder
2503	2503	blaSHV-162_1_JX121129	SHV-162	3001201.0	resfinder
2504	2504	blaLEN21_1_AM850911	LEN-21	3002468.0	resfinder
2505	2505	blaTEM-63_1_AF332513	TEM-63	3000931.0	resfinder
2506	2506	fosD_1_KC989517	FosD	3004674.0	resfinder
2507	2507	blaSHV-180_1_KP050487	SHV-180	3001350.0	resfinder
2508	2508	blaCTX-M-93_1_HQ166709	CTX-M-93	3001953.0	resfinder
2509	2509	aac(3)-IIIa_1_X55652	AAC(3)-IIIa	3002536.0	resfinder
2510	2510	blaVIM-15_1_EU419745	VIM-15	3002285.0	resfinder
2511	2511	erm(35)_1_AF319779	Erm(35)	3000604.0	resfinder
2512	2512	catB7_1_AF036933	Pseudomonas aeruginosa catB7	3002679.0	resfinder
2513	2513	blaSHV-57_1_AY223863	SHV-57	3001113.0	resfinder
2514	2514	blaCTX-M-121_1_JN790862	CTX-M-121	3001980.0	resfinder
2515	2515	blaOXA-324_1_KF203098	OXA-324	3001512.0	resfinder
2516	2516	blaOXA-134_1_HQ122933	OXA-134	3001695.0	resfinder
2517	2517	blaOXA-366_1_KP050485	OXA-366	3001553.0	resfinder
2518	2518	blaOXA-513_1_KU323972	OXA-513	3005743.0	resfinder
2519	2519	dfrA12_8_AM040708	dfrA12	3002858.0	resfinder
2520	2520	blaOXA-491_1_KU721148	OXA-491	3005725.0	resfinder
2521	2521	aac(3)-IIc_1_X54723	AAC(3)-IIc	3002535.0	resfinder
2522	2522	aadA12_1_AY665771	aadA12	3002612.0	resfinder
2523	2523	tet(31)_1_GQ283908	tet(31)	3000476.0	resfinder
2524	2524	blaB-13_1_EF595959	BlaB-13	3005526.0	resfinder
2525	2525	tet(W)_2_AY049983	tet(W/N/W)	3004442.0	resfinder
2526	2526	blaCTX-M-101_1_HQ398214	CTX-M-101	3001960.0	resfinder
2527	2527	nimA_1_X71444	optrA	3003746.0	resfinder
2528	2528	blaCARB-10_1_EU850412	CARB-10	3002249.0	resfinder
2529	2529	fosB_1_X54227	FosB4	3004671.0	resfinder
2530	2530	blaCTX-M-213_1_MH094805	CTX-M-213	3005636.0	resfinder
2531	2531	aac(3)-IIIb_1_L06160	AAC(3)-IIIb	3002537.0	resfinder
2532	2532	blaCTX-M-81_1_EU136031	CTX-M-81	3001942.0	resfinder
2533	2533	blaOXA-29_1_AJ400619	OXA-29	3001424.0	resfinder
2534	2534	blaCTX-M-146_1_KY938173	CTX-M-146	3002004.0	resfinder
2535	2535	blaCMY-141_1_KX537750	CMY-141	3005196.0	resfinder
2536	2536	aac(6')-Iz_1_AF140221	AAC(6')-Iz	3002570.0	resfinder
2537	2537	blaCMY-31_1_EF622224	CMY-31	3002042.0	resfinder
2538	2538	blaTEM-108_1_AF506748	TEM-108	3000971.0	resfinder
2539	2539	blaOXA-132_1_EU547447	OXA-132	3001653.0	resfinder
2540	2540	sul3_2_AJ459418	sul3	3000413.0	resfinder
2541	2541	blaZ_114_NC_013379	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2542	2542	blaCTX-M-1_1_DQ915955	CTX-M-1	3001864.0	resfinder
2543	2543	vat(A)_1_L07778	vatA	3002840.0	resfinder
2544	2544	aph(3')-Ia_3_EF015636	APH(3')-Ia	3002641.0	resfinder
2545	2545	aac(6')-Ir_1_AF031326	AAC(6')-Ir	3002561.0	resfinder
2546	2546	tet(M)_1_X92947	tetM	3000186.0	resfinder
2547	2547	blaOXA-471_1_EU086833	OXA-471	3003627.0	resfinder
2548	2548	blaCMY-63_1_HQ650104	CMY-63	3002076.0	resfinder
2549	2549	qnrB39_1_ABWL02000005	QnrB12	3002726.0	resfinder
2550	2550	blaCARB-14_1_JQ364968	CARB-14	3002252.0	resfinder
2551	2551	blaTUS-1_1_AF441287	TUS-1	3000844.0	resfinder
2552	2552	qnrB38_1_JN173060	QnrB38	3002753.0	resfinder
2553	2553	blaOXA-152_1_KP771980	OXA-152	3001457.0	resfinder
2554	2554	blaGOB-16_2_AY899331	GOB-16	3004808.0	resfinder
2555	2555	blaZ_81_FGJZ01000020	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2556	2556	aac(6')-Ib_1_M21682	AAC(6')-Ib10	3002581.0	resfinder
2557	2557	blaTEM-150_1_AM183304	TEM-150	3001017.0	resfinder
2558	2558	blaCTX-M-167_1_KR537428	CTX-M-167	3005590.0	resfinder
2559	2559	tet(Z)_1_AF121000	tet(Z)	3000183.0	resfinder
2560	2560	blaCTX-M-62_1_EF219134	CTX-M-62	3001923.0	resfinder
2561	2561	aac(6')-Iae_1_AB104852	AAC(6')-Iae	3002573.0	resfinder
2562	2562	blaOXA-114c_1_HM056041	OXA-114c	3005703.0	resfinder
2563	2563	blaOXA-407_1_KJ584916	OXA-407	3001598.0	resfinder
2564	2564	blaKPC-31_1_MAPH01000113	KPC-31	3005362.0	resfinder
2565	2565	blaSHV-62_1_AJ866285	SHV-62	3001117.0	resfinder
2566	2566	mcr-7.1_1_MG267386	MCR-7.1	3004517.0	resfinder
2567	2567	blaTEM-1C_1_FJ560503	TEM-1	3000873.0	resfinder
2568	2568	blaSHV-111_1_AB372881	SHV-111	3001160.0	resfinder
2569	2569	tet(X6)_1_MN507533	Tet(X6)	3005056.0	resfinder
2570	2570	blaLEN12_1_AJ635406	blaLEN12	blaLEN12	resfinder
2571	2571	blaDHA-12_1_HG798963	DHA-12	3002143.0	resfinder
2572	2572	qnrB12_2_AM774474	qnrB12	qnrB12	resfinder
2573	2573	ant(2'')-Ia_20_AY139599	ANT(2'')-Ia	3000230.0	resfinder
2574	2574	aadA2_2_JQ364967	aadA2	3002602.0	resfinder
2575	2575	blaOXA-111_1_EF650037	OXA-111	3001642.0	resfinder
2576	2576	blaTEM-131_1_AY436361	TEM-131	3000995.0	resfinder
2577	2577	catT_1_MW030510	catA4	3004657.0	resfinder
2578	2578	dfrA7_1_AB161450	dfrA7	3002862.0	resfinder
2579	2579	blaVIM-50_1_KU663375	VIM-50	3005498.0	resfinder
2580	2580	mcr-4.6_1_MH423812	MCR-4.1	3004325.0	resfinder
2581	2581	aac(2')-Ib_1_U41471	AAC(2')-Ib	3002524.0	resfinder
2582	2582	sul1_27_GU562437	sul1	3000410.0	resfinder
2583	2583	blaOXA-15_1_U63835	OXA-15	3001410.0	resfinder
2584	2584	blaOXA-320_1_KF151169	OXA-320	3001793.0	resfinder
2585	2585	aph(2'')-Ie_1_AY743255	APH(2'')-Ie	3002634.0	resfinder
2586	2586	blaCTX-M-14b_1_DQ359215	CTX-M-14	3001877.0	resfinder
2587	2587	aac(3)-IIa_4_L22613	AAC(3)-IId	3004623.0	resfinder
2588	2588	ere(D)_1_KP265721	EreD	3004608.0	resfinder
2589	2589	blaOXA-379_1_KF986260	OXA-379	3001565.0	resfinder
2590	2590	blaOXA-353_1_KF297582	OXA-353	3001540.0	resfinder
2591	2591	blaOXA-166_1_HM488987	OXA-166	3001466.0	resfinder
2592	2592	fosB_5_AJ605334	FosB2	3005100.0	resfinder
2593	2593	floR_1_AF071555	floR	3002705.0	resfinder
2594	2594	blaSMB-1_1_AB636283	SMB-1	3000854.0	resfinder
2595	2595	blaOXA-551_1_KY682753	OXA-551	3005775.0	resfinder
2596	2596	fosB3_1_HQ219726	FosB3	3002873.0	resfinder
2597	2597	blaOXA-108_1_EF650034	OXA-108	3001639.0	resfinder
2598	2598	dfrA1_16_FJ001872	dfrA1	3002854.0	resfinder
2599	2599	blaIMP-38_1_HQ875573	IMP-38	3002229.0	resfinder
2600	2600	blaOXA-69_1_AY859527	OXA-69	3001617.0	resfinder
2601	2601	blaZ_34_JJAO01000008	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2602	2602	mph(C)_4_AM397632	mphC	3000319.0	resfinder
2603	2603	blaZ_75_LNTF01000008	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2604	2604	aph(6)-Ia_1_AY971801	APH(6)-Ia	3002657.0	resfinder
2605	2605	msr(A)_2_AB013298	msrA	3000251.0	resfinder
2606	2606	blaTEM-68_1_AJ239002	TEM-68	3000935.0	resfinder
2607	2607	blaTEM-152_1_DQ834728	TEM-152	3001019.0	resfinder
2608	2608	qnrB66_1_KC580655	QnrB66	3002778.0	resfinder
2609	2609	tet(O/W/32/O)_1_EF065523	tet(W/N/W)	3004442.0	resfinder
2610	2610	aph(3')-Ia_8_Y00452	APH(3')-Ia	3002641.0	resfinder
2611	2611	fexB_1_JN201336	fexB	3007019.0	resfinder
2612	2612	qnrB8_1_EU043312	QnrB8	3002722.0	resfinder
2613	2613	qacJ_1_NG_048046	qacJ	3007014.0	resfinder
2614	2614	mecC_1_FR821779	mecC	3001209.0	resfinder
2615	2615	blaOXA-103_1_APQF01000011	OXA-103	3001707.0	resfinder
2616	2616	fosA_4_ACWU01000146	FosA	3000149.0	resfinder
2617	2617	mph(C)_3_AM180068	mphC	3000319.0	resfinder
2618	2618	aac(3)-Ia_1_X15852	aac(3)-Ia	aac(3)-Ia	resfinder
2619	2619	erm(47)_1_KU612222	Erm(47)	3003908.0	resfinder
2620	2620	aac(3)-VIII_3_AJ748131	AAC(3)-VIIIa	3002542.0	resfinder
2621	2621	blaZ_135_AB811795	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2622	2622	blaOXA-455_1_KP903885	OXA-455	3003611.0	resfinder
2623	2623	blaOXA-308_1_APPN01000080	OXA-308	3001763.0	resfinder
2624	2624	blaSHV-92_1_DQ836922	SHV-92	3001144.0	resfinder
2625	2625	tet(30)_1_AF090987	tet(30)	3000561.0	resfinder
2626	2626	vat(E)_5_AJ488494	vatE	3002844.0	resfinder
2627	2627	qacL_1_NG_048048	qacL	3005098.0	resfinder
2628	2628	blaGOB-11_1_AY647248	GOB-11	3004803.0	resfinder
2629	2629	blaKPC-9_1_FJ624872	KPC-9	3002319.0	resfinder
2630	2630	blaOXA-503_1_KU167109	OXA-503	3005733.0	resfinder
2631	2631	blaCTX-M-211_1_MH067961	CTX-M-211	3005634.0	resfinder
2632	2632	fosA_5_AFBO01000747	FosA6	3004111.0	resfinder
2633	2633	dfrA12_10_FM877486	dfrA12	3002858.0	resfinder
2634	2634	blaTEM-137_1_AM286274	TEM-137	3001001.0	resfinder
2635	2635	blaVIM-29_1_JX311308	VIM-29	3002299.0	resfinder
2636	2636	optrA_16_AMBD01000029	optrA	3003746.0	resfinder
2637	2637	blaCMY-114_1_KM087846	CMY-114	3002125.0	resfinder
2638	2638	blaZ_111_AJCN01000010	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2639	2639	qnrB46_1_JQ349154	QnrB47	3002762.0	resfinder
2640	2640	sul2_13_AJ289135	sul2	3000412.0	resfinder
2641	2641	blaOXA-355_1_KF297584	OXA-355	3001542.0	resfinder
2642	2642	blaZ_112_AKGL01000044	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2643	2643	blaVIM-47_1_KT954134	VIM-47	3005495.0	resfinder
2644	2644	aph(3')-VIII_1_ATGI01000028	APH(3')-VIIIb	3004086.0	resfinder
2645	2645	mph(N)_1_KF648874	mphB	3000318.0	resfinder
2646	2646	blaIMP-64_1_KX949735	IMP-64	3005471.0	resfinder
2647	2647	blaCARB-23_1_NG_048726	blaCARB-23	blaCARB-23	resfinder
2648	2648	ere(B)_2_X03988	EreB	3000363.0	resfinder
2649	2649	tet(40)_2_AM419751	tet(40)	3000567.0	resfinder
2650	2650	blaOXA-54_1_AY500137	OXA-54	3001812.0	resfinder
2651	2651	tetA(P)_3_AB001076	tetA(P)	3000180.0	resfinder
2652	2652	blaCTX-M-212_1_MH067962	CTX-M-212	3005635.0	resfinder
2653	2653	OqxA_1_EU370913	oqxA	3003922.0	resfinder
2654	2654	OqxA_1_EU370913	oqxA	3003922.0	resfinder
2655	2655	dfrA18_1_AY034138	dfrA18	3004568.0	resfinder
2656	2656	optrA_1_KP399637	optrA	3003746.0	resfinder
2657	2657	blaDHA-17_1_KM087850	DHA-17	3002148.0	resfinder
2658	2658	blaDHA-10_1_KP050490	DHA-10	3002141.0	resfinder
2659	2659	blaKPC-18_1_KT884517	KPC-18	3002328.0	resfinder
2660	2660	blaZ_33_JIXQ01000012	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2661	2661	VanHDX_4_AY082011	vanH gene in vanD cluster	3002944.0	resfinder
2662	2662	VanHDX_4_AY082011	vanD	3000005.0	resfinder
2663	2663	VanHDX_4_AY082011	vanX gene in vanD cluster	3003070.0	resfinder
2664	2664	aac(6')-Ih_1_L29044	AAC(6')-Ih	3002555.0	resfinder
2665	2665	blaCTX-M-78_1_AM982522	CTX-M-78	3001939.0	resfinder
2666	2666	blaVIM-34_1_JX013656	VIM-34	3002304.0	resfinder
2667	2667	blaSHV-60_1_AB302939	SHV-60	3001115.0	resfinder
2668	2668	fosA_6_ACZD01000244	FosA6	3004111.0	resfinder
2669	2669	tet(O/W)_3_AM889120	tet(W/N/W)	3004442.0	resfinder
2670	2670	blaGOB-6_1_AF189292	GOB-6	3004813.0	resfinder
2671	2671	blaOXA-439_1_KP727573	OXA-439	3003595.0	resfinder
2672	2672	blaCMY-42_1_HM146927	CMY-42	3002053.0	resfinder
2673	2673	blaZ_6_AP003139	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2674	2674	aac(3)-I_1_AJ877225	aac(3)-I	aac(3)-I	resfinder
2675	2675	blaOXA-363_1_KF460533	OXA-363	3001550.0	resfinder
2676	2676	blaOXA-37_1_AY007784	OXA-37	3001431.0	resfinder
2677	2677	mcr-3.5_1_MF489760	mcr-3.5	mcr-3.5	resfinder
2678	2678	blaSHV-55_1_DQ054528	SHV-55	3001111.0	resfinder
2679	2679	blaIND-8_1_GU186044	IND-8	3002264.0	resfinder
2680	2680	blaZ_138_CP003979	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2681	2681	blaIND-2b_3_EF672681	IND-2	3002257.0	resfinder
2682	2682	blaSHV-137_1_HQ661363	SHV-137	3001181.0	resfinder
2683	2683	VanHDX_2_EU999036	vanH gene in vanD cluster	3002944.0	resfinder
2684	2684	VanHDX_2_EU999036	vanI	3003723.0	resfinder
2685	2685	VanHDX_2_EU999036	vanX gene in vanD cluster	3003070.0	resfinder
2686	2686	poxtA_1_MF095097	poxtA	3004470.0	resfinder
2687	2687	blaOXA-559_1_KY126237	OXA-559	3005783.0	resfinder
2688	2688	blaCMY-143_1_KY009534	CMY-143	3005204.0	resfinder
2689	2689	blaOXA-84_1_DQ309276	OXA-84	3001624.0	resfinder
2690	2690	blaKLUC-3_1_JX185316	KLUC-3	3006929.0	resfinder
2691	2691	blaOXA-228_1_JQ422053	OXA-228	3001691.0	resfinder
2692	2692	tet(M)_2_X90939	tetM	3000186.0	resfinder
2693	2693	blaSHV-160_1_JX121127	SHV-160	3001199.0	resfinder
2694	2694	blaCTX-M-194_1_KY563767	CTX-M-194	3005617.0	resfinder
2695	2695	tet(H)_3_Y15510	tet(H)	3000175.0	resfinder
2696	2696	blaOXA-294_1_APPC01000015	OXA-294	3001749.0	resfinder
2697	2697	blaCTX-M-80_1_EU202673	CTX-M-80	3001941.0	resfinder
2698	2698	dldHA2X_1_AL939117	vanH gene in vanO cluster	3002948.0	resfinder
2699	2699	dldHA2X_1_AL939117	vanI	3003723.0	resfinder
2700	2700	dldHA2X_1_AL939117	vanX gene in vanI cluster	3003725.0	resfinder
2701	2701	blaOXA-203_1_HQ998857	OXA-203	3001664.0	resfinder
2702	2702	blaHERA-8_1_AJ536092	HERA-8	3004822.0	resfinder
2703	2703	aph(3')-Ia_10_EU855787	APH(3')-Ia	3002641.0	resfinder
2704	2704	blaZ_29_JDXN01000019	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2705	2705	dfrA1_14_AB199789	dfrA1	3002854.0	resfinder
2706	2706	blaLUT-1_1_AY695112	LUT-1	3006943.0	resfinder
2707	2707	blaLEN19_1_AM850909	LEN-19	3002466.0	resfinder
2708	2708	blaIMP-6_1_AB753460	IMP-6	3002197.0	resfinder
2709	2709	tet(O/W/O)-3_1_EF065524	tet(W/N/W)	3004442.0	resfinder
2710	2710	blaZ_64_CSJB01000017	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2711	2711	blaOXA-93_1_DQ519087	OXA-93	3001628.0	resfinder
2712	2712	blaSHV-133_1_AB551737	SHV-133	3001177.0	resfinder
2713	2713	dfrA15_3_DQ647028	dfrA15	3003013.0	resfinder
2714	2714	catB10_1_AJ878850	catB10	3003110.0	resfinder
2715	2715	blaSHV-43_1_AY065991	SHV-43	3001101.0	resfinder
2716	2716	aac(6')-Iw_1_AF031331	AAC(6')-Iw	3002567.0	resfinder
2717	2717	ant(2'')-Ia_15_EF205594	ANT(2'')-Ia	3000230.0	resfinder
2718	2718	erm(T)_4_AJ488494	ErmT	3000595.0	resfinder
2719	2719	qnrVC1_1_EU436855	QnrVC1	3002799.0	resfinder
2720	2720	tet(47)_1_KR857681	Tet(47)	3004613.0	resfinder
2721	2721	blaCEPH-A3_1_AY112998	cphA3	3003093.0	resfinder
2722	2722	dfrA7_5_AJ419170	dfrA7	3002862.0	resfinder
2723	2723	qnrS4_1_FJ418153	QnrS4	3002793.0	resfinder
2724	2724	erm(X)_4_NC_005206	ErmX	3000596.0	resfinder
2725	2725	sul1_33_AJ564903	sul1	3000410.0	resfinder
2726	2726	aph(3')-Va_2_AB211959	APH(3')-Va	3002649.0	resfinder
2727	2727	qnrB62_1_JX987101	qnrB62	qnrB62	resfinder
2728	2728	aph(3')-Ia_4_AF498082	APH(3')-Ia	3002641.0	resfinder
2729	2729	ere(A)_5_FN396877	EreA2	3002826.0	resfinder
2730	2730	blaOKP-A-8_1_AM051147	OKP-A-8	3002425.0	resfinder
2731	2731	dfrA17_10_AM937244	dfrA17	3002860.0	resfinder
2732	2732	blaZ_23_JBND01000015	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2733	2733	catB3_1_AJ009818	catB3	3002676.0	resfinder
2734	2734	aadA11_2_AJ567827	aadA8	3002608.0	resfinder
2735	2735	grmA_1_M55520	sgm	3000862.0	resfinder
2736	2736	mcr-3.3_1_MF495680	mcr-3.3	mcr-3.3	resfinder
2737	2737	blaOXY-1-4_4_AY077483	OXY-1-4	3002392.0	resfinder
2738	2738	aac(6')-31_1_AM283489	AAC(6')-31	3002585.0	resfinder
2739	2739	blaOXA-151_1_CP009553	OXA-151	3001456.0	resfinder
2740	2740	str_2_FN435330	aadK	3002627.0	resfinder
2741	2741	blaVIM-8_1_AY524987	VIM-8	3002278.0	resfinder
2742	2742	blaZ_99_LTNH01000008	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2743	2743	blaCMY-9_1_AB061794	CMY-9	3002020.0	resfinder
2744	2744	blaVIM-33_1_JX258134	VIM-33	3002303.0	resfinder
2745	2745	blaTEM-183_1_HQ529916	TEM-183	3001045.0	resfinder
2746	2746	blaOXA-536_1_KX859240	OXA-536	3005765.0	resfinder
2747	2747	blaOXA-178_1_HM113564	OXA-178	3001472.0	resfinder
2748	2748	blaOXA-60c_1_AY664505	OXA-571	3005326.0	resfinder
2749	2749	sul1_8_JN581942	sul1	3000410.0	resfinder
2750	2750	blaTEM-55_1_DQ286729	TEM-55	3000924.0	resfinder
2751	2751	mef(C)_1_AB571865	mefC	3003745.0	resfinder
2752	2752	blaGES-20_1_JN596280	GES-20	3002349.0	resfinder
2753	2753	blaTEM-34_1_KC292503	TEM-34	3000904.0	resfinder
2754	2754	blaCMY-87_1_AB699171	CMY-87	3002100.0	resfinder
2755	2755	blaCMY-82_1_KJ207203	CMY-82	3002095.0	resfinder
2756	2756	blaOXA-234_1_NG_050607	OXA-234	3001496.0	resfinder
2757	2757	ARR-5_1_EF660563	arr-5	3002850.0	resfinder
2758	2758	blaZ_22_JCHI01000035	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2759	2759	blaIMP-56_1_KU315553	IMP-56	3004495.0	resfinder
2760	2760	blaVIM-45_1_KP681695	VIM-45	3003661.0	resfinder
2761	2761	blaTEM-177_1_FN652295	TEM-177	3001042.0	resfinder
2762	2762	blaOXA-58_1_AY665723	OXA-58	3001611.0	resfinder
2763	2763	blaOXA-232_1_JX423831	OXA-232	3001778.0	resfinder
2764	2764	mcr-5.2_1_MG384740	MCR-5.2	3004698.0	resfinder
2765	2765	ant(2'')-Ia_4_AF458082	ANT(2'')-Ia	3000230.0	resfinder
2766	2766	cfiA3_1_AB087228	CfiA2	3006912.0	resfinder
2767	2767	aadA4_1_Z50802	aadA4	3002604.0	resfinder
2768	2768	qnrA8_1_KY554783	QnrA3	3002709.0	resfinder
2769	2769	blaVIM-7_1_AJ536835	VIM-7	3002277.0	resfinder
2770	2770	blaPAU-1_1_MH053445	PAU-1	3006964.0	resfinder
2771	2771	blaOKP-B-2_1_AM051151	OKP-B-2	3002435.0	resfinder
2772	2772	tetA(P)_1_AB054980	tetA(P)	3000180.0	resfinder
2773	2773	aadE-Cc_1_CP013733	aadK	3002627.0	resfinder
2774	2774	blaSRT-1_1_AB008454	SRT-1	3002493.0	resfinder
2775	2775	sul1_20_JF262165	sul1	3000410.0	resfinder
2776	2776	blaOXA-404_1_KJ920338	OXA-404	3001595.0	resfinder
2777	2777	blaZ_49_CVLS01000543	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2778	2778	blaOXY-2-9_9_FJ785625	OXY-2-9	3002404.0	resfinder
2779	2779	tva(A)_1_ENA_SOX29786	tva(A)	3004730.0	resfinder
2780	2780	blaCMY-32_1_EU496815	CMY-32	3002043.0	resfinder
2781	2781	blaZ_78_KU607301	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2782	2782	VanC2_1_L29638	vanC	3000368.0	resfinder
2783	2783	tet(W)_5_AJ427422	tetW	3000194.0	resfinder
2784	2784	erm(B)_1_JN899585	ErmB	3000375.0	resfinder
2785	2785	blaSHV-135_1_HQ637576	SHV-135	3001179.0	resfinder
2786	2786	blaOXA-196_1_HQ425494	OXA-196	3001481.0	resfinder
2787	2787	blaOXA-205_1_JF800667	OXA-205	3001483.0	resfinder
2788	2788	erm(C)_13_M13761	ErmC	3000250.0	resfinder
2789	2789	blaTEM-17_1_Y14574	TEM-17	3000888.0	resfinder
2790	2790	blaCTX-M-201_1_KY997189	CTX-M-201	3005624.0	resfinder
2791	2791	blaIMP-29_1_HQ438058	IMP-29	3002220.0	resfinder
2792	2792	tet(37)_1_AF540889	tet37	3002871.0	resfinder
2793	2793	blaMIR-6_1_JQ664733	MIR-6	3002171.0	resfinder
2794	2794	blaVEB-7_1_FJ825622	VEB-7	3002376.0	resfinder
2795	2795	ARR-3_4_FM207631	arr-2	3002847.0	resfinder
2796	2796	blaZ_86_AIZE01000023	PC1 beta-lactamase (blaZ)	3000621.0	resfinder
2797	2797	lnu(P)_1_FJ589781	LnuP	3004601.0	resfinder
2798	2798	dfrB5_1_AY943084	dfrB5	3004549.0	resfinder
2799	2799	mupA_1_X75439	Staphylococcus aureus mupA conferring resistance to mupirocin	3000521.0	resfinder
2800	2800	mph(E)_2_JF769133	mphE	3003741.0	resfinder
2801	2801	blaOKP-A-7_1_AM051145	OKP-A-7	3002424.0	resfinder
2802	2802	blaOKP-B-11_1_AM051161	OKP-B-11	3002444.0	resfinder
2803	2803	dfrA1_10_AF203818	dfrA1	3002854.0	resfinder
2804	2804	sul1_39_AY522923	sul1	3000410.0	resfinder
2805	2805	blaOXA-281_1_APON01000041	OXA-281	3001736.0	resfinder
2806	2806	VanHDX_5_AY489045	vanH gene in vanD cluster	3002944.0	resfinder
2807	2807	VanHDX_5_AY489045	vanD	3000005.0	resfinder
2808	2808	VanHDX_5_AY489045	vanX gene in vanD cluster	3003070.0	resfinder
2809	2809	blaOXA-350_1_KF297579	OXA-350	3001537.0	resfinder
2810	2810	aac(3)-Ib_1_L06157	AAC(3)-Ib	3002530.0	resfinder
2811	2811	vga(A)_2_FN546261	vgaA	3002829.0	resfinder
2812	2812	blaOXA-502_1_KU167111	OXA-502	3005732.0	resfinder
2813	2813	blaTEM-84_1_AF427130	TEM-84	3000951.0	resfinder
2814	2814	blaCMY-155_1_KR261698	CMY-155	3005200.0	resfinder
2815	2815	blaKPC-11_1_HM066995	KPC-11	3002321.0	resfinder
2816	2816	tet(48)_1_KR857682	tet(48)	3004581.0	resfinder
2817	2817	dfrA25_1_DQ267940	dfrA25	3003020.0	resfinder
