Original ID	Gene Name in CARD	ARO	Database
(Bla)blaOXA-228:JQ422053:100-930:831	OXA-228	3001691	argannot
(Bla)blaOXA-229:JQ422052:1100-1930:831	OXA-229	3001692	argannot
(Bla)blaOXA-22:AF064820:952-1776:825	OXA-22	3001417	argannot
(Bla)blaOXA-230:JQ422054:101-931:831	OXA-230	3001693	argannot
(Bla)blaOXA-231:JQ326200:1-828:828	OXA-231	3001670	argannot
(Bla)blaOXA-235:JQ820240:591-1421:831	OXA-235	3001676	argannot
(Bla)blaOXA-236:JQ820242:1-831:831	OXA-236	3001677	argannot
(Bla)blaOXA-237:JQ820241:1-831:831	OXA-237	3001678	argannot
(Bla)blaOXA-239:JQ837239:1-822:822	OXA-239	3001498	argannot
(Bla)blaOXA-23:EF120622:1499-2320:822	OXA-23	3001418	argannot
(Bla)blaOXA-240:JX089628:1-801:801	OXA-240	3001499	argannot
(Bla)blaOXA-241:JX025021:1-825:825	OXA-241	3001679	argannot
(Bla)blaOXA-242:JX025022:1-825:825	OXA-242	3001680	argannot
(Bla)blaOXA-243a:JX206446:1-828:828	OXA-243	3001610	argannot
(Bla)blaOXA-244:JX438000:1-798:798	OXA-244	3001786	argannot
(Bla)blaOXA-245:JX438001:1-798:798	OXA-245	3001787	argannot
(Bla)blaOXA-247:JX893517:1-786:786	OXA-247	3001791	argannot
(Bla)blaOXA-248:HE963769:1-825:825	OXA-248	3001673	argannot
(Bla)blaOXA-249:HE963770:1-825:825	OXA-249	3001674	argannot
(Bla)blaOXA-24:AJ239129:1-828:828	OXA-24	3001419	argannot
(Bla)blaOXA-250:HE963771:1-825:825	OXA-250	3001675	argannot
(Bla)blaOXA-251:JN118546:1762-2562:801	OXA-251	3001500	argannot
(Bla)blaOXA-253:MH347317:AXB50200:1035-1862:828	OXA-253	3001689	argannot
(Bla)blaOXA-255:KC479325:AGK07369:669-1496:828	OXA-255	3001690	argannot
(Bla)blaOXA-256:HE616889:1827-2627:801	OXA-256	3001502	argannot
(Bla)blaOXA-258:HE614014:1-825:825	OXA-258	3001503	argannot
(Bla)blaOXA-25:AF201826:22-849:828	OXA-25	3001420	argannot
(Bla)blaOXA-26:AF201827:22-849:828	OXA-26	3001421	argannot
(Bla)blaOXA-278:KC771279:1-831:831	OXA-278	3001681	argannot
(Bla)blaOXA-27:AF201828:116-937:822	OXA-27	3001422	argannot
(Bla)blaOXA-28:FJ374756:1337-2137:801	OXA-28	3001423	argannot
(Bla)blaOXA-296:NG_049591:WP_004650739:101-955:855	OXA-296	3001751	argannot
(Bla)blaOXA-29:AJ400619:34-834:801	OXA-29	3001424	argannot
(Bla)blaOXA-2:HM131431:1-828:828	OXA-2	3001397	argannot
(Bla)blaOXA-309:HF947514:1-825:825	OXA-309	3001504	argannot
(Bla)blaOXA-31:AF294653:754-1581:828	OXA-31	3001425	argannot
(Bla)blaOXA-320:KF151169:1-831:831	OXA-320	3001793	argannot
(Bla)blaOXA-32:AF315351:673-1500:828	OXA-32	3001426	argannot
(Bla)blaOXA-347:JN086160:1583-2407:825	OXA-347	3001777	argannot
(Bla)blaOXA-34:AF350424:1-771:771	OXA-34	3001428	argannot
(Bla)blaOXA-35:FJ957893:1271-2071:801	OXA-35	3001429	argannot
(Bla)blaOXA-36:AF300985:1-739:739	OXA-36	3001430	argannot
(Bla)blaOXA-372:KJ746496:1-774:774	OXA-372	3001558	argannot
(Bla)blaOXA-37:AY007784:1123-1923:801	OXA-37	3001431	argannot
(Bla)blaOXA-392:NG_064747:WP_032490448:101-931:831	OXA-392	3001578	argannot
(Bla)blaOXA-3:L07945:61-888:828	OXA-3	3001398	argannot
(Bla)blaOXA-42:AJ488302:1-810:810	OXA-42	3001769	argannot
(Bla)blaOXA-436:KY863418:ARX76025:140926-141723:798	OXA-436	3003128	argannot
(Bla)blaOXA-43:AJ488303:1-810:810	OXA-43	3001770	argannot
(Bla)blaOXA-45:AM849110:2553-3347:795	OXA-45	3001794	argannot
(Bla)blaOXA-46:AF317511:2371-3171:801	OXA-46	3001797	argannot
(Bla)blaOXA-47:AY237830:1-831:831	OXA-47	3001781	argannot
(Bla)blaOXA-48:AY236073:2188-2985:798	OXA-48	3001782	argannot
(Bla)blaOXA-499:KX828713:AOR05746:1-828:828	OXA-499	3005343	argannot
(Bla)blaOXA-49:AY288523:1-825:825	OXA-49	3001671	argannot
(Bla)blaOXA-4:JN129451:1037-1867:831	OXA-4	3001399	argannot
(Bla)blaOXA-50:AM117128:1-789:789	OXA-494	3005727	argannot
(Bla)blaOXA-51:DQ385606:669-1493:825	OXA-51	3001612	argannot
(Bla)blaOXA-53:AY289608:617-1444:828	OXA-53	3001810	argannot
(Bla)blaOXA-542:KY646155:AQT01639:1-828:828	OXA-542	3005768	argannot
(Bla)blaOXA-549:KY682751:AQX43449:1-873:873	OXA-549	3005773	argannot
(Bla)blaOXA-54:AY500137:1-798:798	OXA-54	3001812	argannot
(Bla)blaOXA-550:KY682752:AQX43450:1-873:873	OXA-550	3005774	argannot
(Bla)blaOXA-551:KY682753:AQX43451:1-888:888	OXA-551	3005775	argannot
(Bla)blaOXA-552:KY682754:AQX43452:1-873:873	OXA-552	3005776	argannot
(Bla)blaOXA-553:KY682755:AQX43453:1-888:888	OXA-553	3005777	argannot
(Bla)blaOXA-55:AY343493:77-946:870	OXA-55	3001813	argannot
(Bla)blaOXA-56:AY445080:1-801:801	OXA-56	3001795	argannot
(Bla)blaOXA-57:AJ631966:1-810:810	OXA-57	3001771	argannot
(Bla)blaOXA-58:AY665723:3301-4143:843	OXA-58	3001611	argannot
(Bla)blaOXA-59:AJ632249:1-810:810	OXA-59	3001772	argannot
(Bla)blaOXA-5:X58272:80-883:804	OXA-5	3001400	argannot
(Bla)blaOXA-60:AY664505:1-816:816	OXA-571	3005326	argannot
(Bla)blaOXA-61:AY587956:123-896:774	OXA-61	3001773	argannot
(Bla)blaOXA-62:AY423074:1-858:858	OXA-62	3001792	argannot
(Bla)blaOXA-63:AY619003:704-1510:807	OXA-63	3001764	argannot
(Bla)blaOXA-649:MH211242:AWA42529:1-828:828	OXA-649	3005340	argannot
(Bla)blaOXA-64:AY750907:1-825:825	OXA-64	3001613	argannot
(Bla)blaOXA-65:AY750908:1-825:825	OXA-65	3001614	argannot
(Bla)blaOXA-666:BK010552:DAB41829:1-855:855	OXA-666	3005878	argannot
(Bla)blaOXA-66:EF051061:485-1309:825	OXA-66	3001615	argannot
(Bla)blaOXA-67:DQ491200:1-825:825	OXA-67	3001437	argannot
(Bla)blaOXA-68:AY750910:1-825:825	OXA-68	3001616	argannot
(Bla)blaOXA-69:AY750911:1-825:825	OXA-69	3001617	argannot
(Bla)blaOXA-70:AY750912:1-825:825	OXA-70	3001618	argannot
(Bla)blaOXA-71:AY750913:1-825:825	OXA-71	3001619	argannot
(Bla)blaOXA-72:AY739646:1-828:828	OXA-72	3001705	argannot
(Bla)blaOXA-73:AY762325:116-937:822	OXA-73	3001785	argannot
(Bla)blaOXA-74:AJ854182:1-801:801	OXA-74	3001798	argannot
(Bla)blaOXA-75:AY859529:1-825:825	OXA-75	3001620	argannot
(Bla)blaOXA-76:AY949203:1-825:825	OXA-76	3001621	argannot
(Bla)blaOXA-77:AY949202:1-825:825	OXA-77	3001622	argannot
(Bla)blaOXA-787:NG_064748:WP_136512083:1-828:828	OXA-787	3005990	argannot
(Bla)blaOXA-788:NG_064749:WP_136512084:1-786:786	OXA-788	3005991	argannot
(Bla)blaOXA-789:NG_064750:WP_054500785:1-828:828	OXA-789	3005992	argannot
(Bla)blaOXA-78:AY862132:1-825:825	OXA-78	3001645	argannot
(Bla)blaOXA-792:NG_064751:WP_136512085:1-792:792	OXA-793	3005993	argannot
(Bla)blaOXA-794:NG_064752:WP_136512086:1-801:801	OXA-794	3005994	argannot
(Bla)blaOXA-795:NG_064753:WP_136512087:1-795:795	OXA-795	3005995	argannot
(Bla)blaOXA-796:NG_064754:WP_110612827:101-931:831	OXA-796	3005996	argannot
(Bla)blaOXA-797:NG_064755:WP_136512088:1-825:825	OXA-797	3005997	argannot
(Bla)blaOXA-798:NG_064756:WP_136512089:1-825:825	OXA-798	3005998	argannot
(Bla)blaOXA-799:NG_064757:WP_136512090:1-825:825	OXA-799	3005999	argannot
(Bla)blaOXA-79:EU019534:1-825:825	OXA-79	3001633	argannot
(Bla)blaOXA-7:X75562:135-935:801	OXA-7	3001402	argannot
(Bla)blaOXA-800:NG_064758:WP_136512091:1-825:825	OXA-800	3006000	argannot
(Bla)blaOXA-801:NG_064759:WP_136512092:1-822:822	OXA-801	3006001	argannot
(Bla)blaOXA-802:NG_064760:WP_136512093:1-822:822	OXA-802	3006002	argannot
(Bla)blaOXA-803:NG_064761:WP_136512094:1-822:822	OXA-803	3006003	argannot
(Bla)blaOXA-804:NG_064762:WP_136512095:1-822:822	OXA-804	3006004	argannot
(Bla)blaOXA-805:NG_064763:WP_136512096:1-822:822	OXA-805	3006005	argannot
(Bla)blaOXA-806:NG_064764:WP_136512097:1:822:822	OXA-806	3006006	argannot
(Bla)blaOXA-807:NG_064765:WP_136512098:1-822:822	OXA-807	3006007	argannot
(Bla)blaOXA-808:NG_064766:WP_136512099:1-822:822	OXA-808	3006008	argannot
(Bla)blaOXA-809:NG_064767:WP_136512100:1-822:822	OXA-809	3006009	argannot
(Bla)blaOXA-80:HQ637467:1233-2057:825	OXA-80	3001634	argannot
(Bla)blaOXA-810:NG_064768:WP_136512101:1-822:822	OXA-810	3006010	argannot
(Bla)blaOXA-811:NG_064769:WP_136512102:1-822:822	OXA-811	3006011	argannot
(Bla)blaOXA-812:NG_064770:WP_034688190:1-822:822	OXA-812	3005160	argannot
(Bla)blaOXA-813:NG_064771:WP_005404206:101-922:822	OXA-813	3006012	argannot
(Bla)blaOXA-814:NG_064772:WP_005405613:1:822:822	OXA-814	3006013	argannot
(Bla)blaOXA-815:NG_064773:WP_111280830:1-822:822	OXA-815	3006014	argannot
(Bla)blaOXA-816:NG_064774:WP_026444036:1-822:822	OXA-816	3006015	argannot
(Bla)blaOXA-817:NG_064775:WP_075040046:1-822:822	OXA-817	3006016	argannot
(Bla)blaOXA-818:NG_064776:WP_034670108:1-822:822	OXA-818	3005159	argannot
(Bla)blaOXA-819:NG_064777:WP_032053762:1-822:822	OXA-819	3006017	argannot
(Bla)blaOXA-820:NG_064778:WP_032057042:1-822:822	OXA-820	3006018	argannot
(Bla)blaOXA-821:NG_064779:WP_057061999:1-822:822	OXA-821	3006019	argannot
(Bla)blaOXA-823:NG_064780:WP_136512103:1-801:801	OXA-823	3006021	argannot
(Bla)blaOXA-824:MK750001:QBZ67151:1-801:801	OXA-824	3006022	argannot
(Bla)blaOXA-824:NG_064781:WP_136512104:1-801:801	OXA-824	3006022	argannot
(Bla)blaOXA-825:MK807021:QCE31561:1-828:828	OXA-825	3005344	argannot
(Bla)blaOXA-82:GQ352402:8775-9599:825	OXA-82	3001635	argannot
(Bla)blaOXA-83:DQ309277:1-825:825	OXA-83	3001623	argannot
(Bla)blaOXA-84:DQ309276:1-825:825	OXA-84	3001624	argannot
(Bla)blaOXA-85:AY227054:1-765:765	OXA-85	3001780	argannot
(Bla)blaOXA-86:DQ149247:1-825:825	OXA-86	3001703	argannot
(Bla)blaOXA-87:DQ348075:1-825:825	OXA-87	3001704	argannot
(Bla)blaOXA-88:DQ392963:9-833:825	OXA-88	3001626	argannot
(Bla)blaOXA-89:DQ445683:1-825:825	OXA-89	3001625	argannot
(Bla)blaOXA-90:EU547443:1-825:825	OXA-90	3001650	argannot
(Bla)blaOXA-91:DQ519086:1199-2023:825	OXA-91	3001627	argannot
(Bla)blaOXA-92:DQ335566:1-825:825	OXA-92	3001632	argannot
(Bla)blaOXA-93:DQ519087:39-863:825	OXA-93	3001628	argannot
(Bla)blaOXA-94:DQ519088:9-833:825	OXA-94	3001629	argannot
(Bla)blaOXA-95:DQ519089:9-833:825	OXA-95	3001630	argannot
(Bla)blaOXA-96:DQ519090:63-905:843	OXA-96	3001631	argannot
(Bla)blaOXA-97:EF102240:11723-12565:843	OXA-97	3001647	argannot
(Bla)blaOXA-98:AM279652:1-825:825	OXA-98	3001646	argannot
(Bla)blaOXA-99:DQ888718:1-825:825	OXA-99	3001649	argannot
(Bla)blaOXA-9:NC_015515:451-1290:840	OXA-9	3001404	argannot
(Bla)blaOXY1-1:Z30177:349-1224:876	OXY-1-1	3002389	argannot
(Bla)blaOXY1-2:AJ871865:1-876:876	OXY-1-2	3002390	argannot
(Bla)blaOXY1-3:AY077482:162-1037:876	OXY-1-3	3002391	argannot
(Bla)blaOXY1-4:AY077483:183-1055:873	OXY-1-4	3002392	argannot
(Bla)blaOXY1a:Y17715:147-1022:876	OXY-1-6	3002394	argannot
(Bla)blaOXY2-10:FJ785626:132-1004:873	OXY-2-10	3002405	argannot
(Bla)blaOXY2-1:AJ871866:1-873:873	OXY-2-1	3002396	argannot
(Bla)blaOXY2-2:AJ871867:1-873:873	OXY-2-2	3002397	argannot
(Bla)blaOXY2-3:AY077488:162-1031:870	OXY-2-3	3002398	argannot
(Bla)blaOXY2-4:AY17714:147-1016:870	OXY-2-4	3002399	argannot
(Bla)blaOXY2-6:AY077485:184-1056:870	OXY-2-6	3002401	argannot
(Bla)blaOXY2-7:Z49084:312-1184:873	OXY-2-7	3002402	argannot
(Bla)blaOXY2-8:AY055205:182-1054:873	OXY-2-8	3002403	argannot
(Bla)blaOXY2-9:FJ785625:132-1001:870	OXY-2-9	3002404	argannot
(Bla)blaOXY3-1:AF491278:184-1050:867	OXY-3-1	3002409	argannot
(Bla)blaOXY4-1:AY077481:125-1058:934	OXY-4-1	3002410	argannot
(Bla)blaOXY5-1:AJ871868:1-873:873	OXY-5-1	3002411	argannot
(Bla)blaOXY5-2:AJ871871:1-873:873	OXY-5-2	3002412	argannot
(Bla)blaOXY6-1:AJ871873:1-876:876	OXY-6-1	3002413	argannot
(Bla)blaOXY6-2:AJ871875:1-873:873	OXY-6-2	3002414	argannot
(Bla)blaOXY6-3:AJ871876:1-876:876	OXY-6-3	3002415	argannot
(Bla)blaOXY6-4:AJ871877:1-873:873	OXY-6-4	3002416	argannot
(Bla)blaPAM-1:AB858498:1-864:864	PAM-1	3007199	argannot
(Bla)blaPDC-119:KX196793:AND46545:1-1194:1194	PDC-119	3005309	argannot
(Bla)blaPDC-195:MF098287:ARQ87972:1-1194:1194	PDC-195	3006574	argannot
(Bla)blaPDC-208:MF098300:ARQ87985:1-1194:1194	PDC-208	3006586	argannot
(Bla)blaPDC-212:MF281076:ARX71250:1-1194:1194	PDC-212	3005289	argannot
(Bla)blaPDC-216:MF281081:ARX71255:MF281081:1-1194:1194	PDC-216	3006593	argannot
(Bla)blaPDC-252:MH243326:AWI33280:1-1194:1194	PDC-252	3006631	argannot
(Bla)blaPDC-257:MH243331:AWI33285:1-1194:1194	PDC-257	3005311	argannot
(Bla)blaPDC-309:MH780086:AXQ11878:1-1194:1194	PDC-309	3006679	argannot
(Bla)blaPDC-313:MH780090:AXQ11882:1-1194:1194	PDC-313	3005310	argannot
(Bla)blaPDC-317:MK208447:AZB74598:1-1194:1194	PDC-317	3006687	argannot
(Bla)blaPDC-322:MK840567:QCO43787:1-1194:1194	PDC-322	3006693	argannot
(Bla)blaPDC-328:MK840574:QCO43794:1-1194:1194	PDC-328	3006697	argannot
(Bla)blaPDC-49:KJ949064:AIG19986:1-1194:1194	PDC-49	3005146	argannot
(Bla)blaPDC-50:KJ949065:AIG19987:1-1194:1194	PDC-50	3005147	argannot
(Bla)blaPEDO-1:KP109677:AJP77059:4319-5179:861	PEDO-1	3003670	argannot
(Bla)blaPEDO-2:KP109678:AJP77071:5818-6675:858	PEDO-2	3003714	argannot
(Bla)blaPEDO-3:KP109679:AJP77076:2261-2974:714	PEDO-3	3003715	argannot
(Bla)blaPER-1:EF535600:1-927:927	PER-1	3002363	argannot
(Bla)blaPER-2:X93314:278-1204:927	PER-2	3002364	argannot
(Bla)blaPER-3:AY740681:7103-8029:927	PER-3	3002365	argannot
(Bla)blaPER-4:EU748544:1-927:927	PER-4	3002366	argannot
(Bla)blaPER-5:FJ627180:1-927:927	PER-5	3002367	argannot
(Bla)blaPER-6:HM453327:787-1713:927	PER-6	3002368	argannot
(Bla)blaPER-7:JQ639792:6580-7506:927	PER-7	3002369	argannot
(Bla)blaPER-8:AB985401:5557-6483:927	PER-8	3003184	argannot
(Bla)blaPLA1a:AY302757:187-1062:876	PLA-1	3006968	argannot
(Bla)blaPLA2a:AY307385:162-1037:876	PLA-2a	3006969	argannot
(Bla)blaPLN-1:NG_055471:101-970:870	PLN-1	3006972	argannot
(Bla)blaPME-1:HQ541434:3071-4000:930	PME-1	3006973	argannot
(Bla)blaPOM-1:EU315252:972-1832:861	POM-1	3006974	argannot
(Bla)blaPSE-4:AF313471:1422-2288:867	CARB-1	3002240	argannot
(Bla)blaPSV-1:NG_052626:101-988:888	PSV-1	3006978	argannot
(Bla)blaR1:NG_047540:1_1782:1782	mecR1	3000215	argannot
(Bla)blaR1_bacilli:NG_047539:WP_001096376:1-1758:1758	mecR1	3000215	argannot
(Bla)blaRAHN-1:AF338038:4685-5572:888	RAHN-1	3006979	argannot
(Bla)blaRAHN-2:HM114350:377-1264:888	RAHN-2	3006980	argannot
(Bla)blaROB-1:AF022114:303-1220:918	ROB-1	3002995	argannot
(Bla)blaSCO-1:AM939419:c2458-1592:867	SCO-1	3004856	argannot
(Bla)blaSED-1:AF321608:1-888:888	Sed-1	3003561	argannot
(Bla)blaSFB-1:AY590119:1-735:735	SFB-1	3003557	argannot
(Bla)blaSFC-1:AY354402:82-1011:930	SFC-1	3006985	argannot
(Bla)blaSFH-1:NZ_AUZV01000091:3453-4220:768	SFH-1	3000849	argannot
(Bla)blaSFO-1:FJ848785:4719-5594:876	NmcR	3003665	argannot
(Bla)blaSGM-1:NG_049983:101-1066:966	SGM-1	3006987	argannot
(Bla)blaSGM-2:NG_049984:101-1036:936	SGM-2	3006988	argannot
(Bla)blaSGM-3:NG_052647:101-1030:930	SGM-3	3006989	argannot
(Bla)blaSGM-4:NG_049986:101-1030:930	SGM-4	3006990	argannot
(Bla)blaSGM-5:NG_049987:101-1081:981	SGM-5	3006991	argannot
(Bla)blaSGM-6:NG_049988:101-1081:981	SGM-6	3006992	argannot
(Bla)blaSGM-7:NG_050614:101-1081:981	SGM-7	3006993	argannot
(Bla)blaSHV-100:AM922306:1-900:900	SHV-100	3001338	argannot
(Bla)blaSHV-101:EU155018:1-861:861	SHV-101	3001150	argannot
(Bla)blaSHV-102:EU024485:1-861:861	SHV-102	3001151	argannot
(Bla)blaSHV-103:EU032604:1-861:861	SHV-103	3001152	argannot
(Bla)blaSHV-104:EU274581:1-861:861	SHV-104	3001153	argannot
(Bla)blaSHV-105:FJ194944:47-907:861	SHV-105	3001154	argannot
(Bla)blaSHV-106:AM941847:1-861:861	SHV-106	3001155	argannot
(Bla)blaSHV-107:AM941848:1-861:861	SHV-107	3001156	argannot
(Bla)blaSHV-108:AM941849:1-861:861	SHV-108	3001157	argannot
(Bla)blaSHV-109:EU418913:17-877:861	SHV-109	3001158	argannot
(Bla)blaSHV-110:HQ877614:1-861:861	SHV-110	3001159	argannot
(Bla)blaSHV-11:HM751098:1-861:861	SHV-11	3001070	argannot
(Bla)blaSHV-120:JF812965:1-861:861	SHV-120	3001167	argannot
(Bla)blaSHV-121:AB538449:1-861:861	SHV-121	3001168	argannot
(Bla)blaSHV-122:GQ290211:1-515:515	SHV-125	3001172	argannot
(Bla)blaSHV-128:GU932590:1-861:861	SHV-128	3001175	argannot
(Bla)blaSHV-12:FJ685654:24-860:837	SHV-12	3001071	argannot
(Bla)blaSHV-132:GU981741:794-1654:861	SHV-132	3001341	argannot
(Bla)blaSHV-133:AB551737:15-875:861	SHV-133	3001177	argannot
(Bla)blaSHV-134:HM559945:1-861:861	SHV-134	3001178	argannot
(Bla)blaSHV-135:HQ637576:1-861:861	SHV-135	3001179	argannot
(Bla)blaSHV-137:HQ661363:72-932:861	SHV-137	3001181	argannot
(Bla)blaSHV-13:AF164577:1-861:861	SHV-13	3001072	argannot
(Bla)blaSHV-140:JN051143:1-861:861	SHV-140	3001182	argannot
(Bla)blaSHV-141:JQ388884:1-861:861	SHV-141	3001183	argannot
(Bla)blaSHV-142:JQ029959:29-899:861	SHV-142	3001184	argannot
(Bla)blaSHV-143:JQ341060:882-1742:861	SHV-143	3001344	argannot
(Bla)blaSHV-144:JQ926986:1-861:861	SHV-144	3001345	argannot
(Bla)blaSHV-145:JX013655:1-861:861	SHV-145	3001185	argannot
(Bla)blaSHV-147:JX121114:1-858:858	SHV-147	3001186	argannot
(Bla)blaSHV-148:JX121115:1-858:858	SHV-148	3001187	argannot
(Bla)blaSHV-149:JX121116:1-858:858	SHV-149	3001188	argannot
(Bla)blaSHV-14:AF226622:55-915:861	SHV-14	3001073	argannot
(Bla)blaSHV-150:JX121117:1-858:858	SHV-150	3001189	argannot
(Bla)blaSHV-151:JX121118:1-858:858	SHV-151	3001190	argannot
(Bla)blaSHV-152:JX121119:1-858:858	SHV-152	3001191	argannot
(Bla)blaSHV-153:JX121120:1-858:858	SHV-153	3001192	argannot
(Bla)blaSHV-154:JX121121:1-858:858	SHV-154	3001193	argannot
(Bla)blaSHV-155:JX121122:1-858:858	SHV-155	3001194	argannot
(Bla)blaSHV-156:JX121123:1-861:861	SHV-156	3001195	argannot
(Bla)blaSHV-157:JX121124:1-861:861	SHV-157	3001196	argannot
(Bla)blaSHV-158:JX121125:1-858:858	SHV-158	3001197	argannot
(Bla)blaSHV-159:JX121126:1-858:858	SHV-159	3001198	argannot
(Bla)blaSHV-15:AJ011428:1-861:861	SHV-15	3001074	argannot
(Bla)blaSHV-160:JX121127:1-861:861	SHV-160	3001199	argannot
(Bla)blaSHV-161:JX121128:1-861:861	SHV-161	3001200	argannot
(Bla)blaSHV-162:JX121129:1-858:858	SHV-162	3001201	argannot
(Bla)blaSHV-163:JX121130:1-858:858	SHV-163	3001202	argannot
(Bla)blaSHV-165:JX121131:1-858:858	SHV-165	3001203	argannot
(Bla)blaSHV-167:AB733453:4-849:846	SHV-167	3001204	argannot
(Bla)blaSHV-168:JX870080:1-861:861	SHV-168	3001352	argannot
(Bla)blaSHV-16:AF072684:118-993:876	SHV-16	3001075	argannot
(Bla)blaSHV-172:KF513177:1-861:861	SHV-172	3001356	argannot
(Bla)blaSHV-173:KF513178:1-861:861	SHV-173	3001357	argannot
(Bla)blaSHV-178:KF705209:1-861:861	SHV-178	3001361	argannot
(Bla)blaSHV-179:KF705208:1-861:861	SHV-179	3001362	argannot
(Bla)blaSHV-181:KP050488:1-861:861	SHV-180	3001350	argannot
(Bla)blaSHV-182:KP050489:1-861:861	SHV-182	3001364	argannot
(Bla)blaSHV-183:HG934764:1-864:864	SHV-183	3001351	argannot
(Bla)blaSHV-185:KM233164:1-861:861	SHV-185	3003152	argannot
(Bla)blaSHV-186:KM233165:1-861:861	SHV-186	3003153	argannot
(Bla)blaSHV-187:LN515533:1-867:867	SHV-187	3003154	argannot
(Bla)blaSHV-188:LN515534:1-873:873	SHV-188	3003155	argannot
(Bla)blaSHV-189:KP050494:1-861:861	SHV-189	3003156	argannot
(Bla)blaSHV-18:EU684753:1-861:861	SHV-18	3001076	argannot
(Bla)blaSHV-190:KP868753:1-861:861	SHV-190	3003590	argannot
(Bla)blaSHV-191:KP868754:1-861:861	SHV-191	3003591	argannot
(Bla)blaSHV-193:KR347170:1-861:861	SHV-193	3005239	argannot
(Bla)blaSHV-1:AF148850:6-866:861	SHV-1	3001059	argannot
(Bla)blaSHV-24:AB023477:1-861:861	SHV-24	3001082	argannot
(Bla)blaSHV-25:AF208796:1-861:861	SHV-25	3001083	argannot
(Bla)blaSHV-26:AF227204:74-934:861	SHV-26	3001084	argannot
(Bla)blaSHV-27:FJ685656:1-861:861	SHV-27	3001085	argannot
(Bla)blaSHV-28:EU441172:57-917:861	SHV-28	3001086	argannot
(Bla)blaSHV-29:AF301532:8-868:861	SHV-29	3001087	argannot
(Bla)blaSHV-2:AF148851:6-866:861	SHV-2	3001060	argannot
(Bla)blaSHV-2a:X98102:72-934:863	SHV-2A	3001061	argannot
(Bla)blaSHV-30:AY661885:49-909:861	SHV-30	3001088	argannot
(Bla)blaSHV-31:GU064396:1-861:861	SHV-31	3001089	argannot
(Bla)blaSHV-32:AY037778:92-952:861	SHV-32	3001090	argannot
(Bla)blaSHV-33:AY037779:89-949:861	SHV-33	3001091	argannot
(Bla)blaSHV-34:AY036620:89-949:861	SHV-34	3001092	argannot
(Bla)blaSHV-35:AY070258:1-861:861	SHV-35	3001093	argannot
(Bla)blaSHV-36:AF467947:1-861:861	SHV-36	3001094	argannot
(Bla)blaSHV-37:AF467948:1-861:861	SHV-37	3001095	argannot
(Bla)blaSHV-38:GQ407124:1-861:861	SHV-38	3001096	argannot
(Bla)blaSHV-39:AY150585:1=285:285	SHV-152	3001191	argannot
(Bla)blaSHV-40:AF535128:1-861:861	SHV-40	3001098	argannot
(Bla)blaSHV-41:AF535129:1-861:861	SHV-41	3001099	argannot
(Bla)blaSHV-42:AF535130:1-861:861	SHV-42	3001100	argannot
(Bla)blaSHV-43:AY065991:7-867:861	SHV-43	3001101	argannot
(Bla)blaSHV-44:AY259119:117-977:861	SHV-44	3001102	argannot
(Bla)blaSHV-45:HQ877612:1-715:715	SHV-53	3001110	argannot
(Bla)blaSHV-46:AY210887:112-972:861	SHV-46	3001104	argannot
(Bla)blaSHV-48:AY263404:1-861:861	SHV-48	3001105	argannot
(Bla)blaSHV-49:AY528718:414-1274:861	SHV-49	3001106	argannot
(Bla)blaSHV-50:AY288915:1-861:861	SHV-50	3001107	argannot
(Bla)blaSHV-51:AY289548:1-861:861	SHV-51	3001108	argannot
(Bla)blaSHV-52:HQ845196:1-861:861	SHV-52	3001109	argannot
(Bla)blaSHV-53:AY590467:1-729:729	SHV-53	3001110	argannot
(Bla)blaSHV-55:HQ877613:1-715:715	SHV-53	3001110	argannot
(Bla)blaSHV-56:AY352599:1-861:861	SHV-12	3001071	argannot
(Bla)blaSHV-57:AY223863:171-1031:861	SHV-57	3001113	argannot
(Bla)blaSHV-59:AY790341:1-861:861	SHV-59	3001114	argannot
(Bla)blaSHV-5:X55640:112-972:861	SHV-5	3001064	argannot
(Bla)blaSHV-60:AJ866283:1-861:861	SHV-60	3001115	argannot
(Bla)blaSHV-61:AJ866284:1-861:861	SHV-61	3001116	argannot
(Bla)blaSHV-62:AJ866285:1-832:832	SHV-62	3001117	argannot
(Bla)blaSHV-63:EU342351:173-1033:861	SHV-63	3001118	argannot
(Bla)blaSHV-64:DQ174304:5-865:861	SHV-64	3001119	argannot
(Bla)blaSHV-65:DQ174305:5-865:861	SHV-65	3001120	argannot
(Bla)blaSHV-66:DQ174306:5-865:861	SHV-66	3001121	argannot
(Bla)blaSHV-67:DQ174307:5-865:861	SHV-67	3001122	argannot
(Bla)blaSHV-69:DQ174308:5-865:861	SHV-69	3001123	argannot
(Bla)blaSHV-6:Y11069:1-780:780	SHV-6	3001065	argannot
(Bla)blaSHV-70:DQ013287:1-861:861	SHV-70	3001124	argannot
(Bla)blaSHV-71:AM176546:1-861:861	SHV-71	3001125	argannot
(Bla)blaSHV-72:AM176547:31-891:861	SHV-72	3001126	argannot
(Bla)blaSHV-73:AM176548:17-874:858	SHV-73	3001127	argannot
(Bla)blaSHV-74:AM176549:31-891:861	SHV-74	3001128	argannot
(Bla)blaSHV-75:AM176550:31-891:861	SHV-75	3001129	argannot
(Bla)blaSHV-76:AM176551:31-891:861	SHV-76	3001130	argannot
(Bla)blaSHV-77:AM176552:31-891:861	SHV-77	3001131	argannot
